time_s,I_xx,I_yy,I_zz,COM,density,speed_of_sound,z_engine,thrust,rocket_diameter,propellant_mass
255.74999999994424,209.127080280645,2092.262150088284,2092.262150088284,2.3502860616762615,0.0,0.0,3.78,17914.807924309796,1.2,625.3850000003104
255.75999999994423,209.1241124391928,2092.222220529848,2092.222220529848,2.3502574727248797,0.0,0.0,3.78,17914.807924309796,1.2,625.3282500003104
255.76999999994422,209.12114498611183,2092.1822921603607,2092.1822921603607,2.3502288823680586,0.0,0.0,3.78,17914.8079243098,1.2,625.2715000003104
255.7799999999442,209.11817792137077,2092.1423649794983,2092.1423649794983,2.350200290605529,0.0,0.0,3.78,17914.8079243098,1.2,625.2147500003105
255.7899999999442,209.11521124493825,2092.1024389869385,2092.1024389869385,2.3501716974370206,0.0,0.0,3.78,17914.8079243098,1.2,625.1580000003105
255.7999999999442,209.11224495678294,2092.0625141823584,2092.0625141823584,2.3501431028622655,0.0,0.0,3.78,17914.807924309796,1.2,625.1012500003105
255.80999999994418,209.10927905687356,2092.0225905654347,2092.0225905654347,2.350114506880992,0.0,0.0,3.78,17914.8079243098,1.2,625.0445000003106
255.81999999994417,209.10631354517866,2091.982668135845,2091.982668135845,2.350085909492931,0.0,0.0,3.78,17914.807924309804,1.2,624.9877500003106
255.82999999994416,209.103348421667,2091.942746893266,2091.942746893266,2.3500573106978146,0.0,0.0,3.78,17914.807924309796,1.2,624.9310000003106
255.83999999994415,209.10038368630723,2091.902826837375,2091.902826837375,2.350028710495371,0.0,0.0,3.78,17914.807924309796,1.2,624.8742500003107
255.84999999994415,209.09741933906804,2091.8629079678494,2091.8629079678494,2.350000108885331,0.0,0.0,3.78,17914.8079243098,1.2,624.8175000003107
255.85999999994414,209.09445537991806,2091.8229902843664,2091.8229902843664,2.3499715058674253,0.0,0.0,3.78,17914.8079243098,1.2,624.7607500003107
255.86999999994413,209.09149180882605,2091.7830737866034,2091.7830737866034,2.349942901441384,0.0,0.0,3.78,17914.8079243098,1.2,624.7040000003108
255.87999999994412,209.0885286257607,2091.743158474237,2091.743158474237,2.349914295606937,0.0,0.0,3.78,17914.8079243098,1.2,624.6472500003108
255.8899999999441,209.08556583069065,2091.703244346946,2091.703244346946,2.3498856883638144,0.0,0.0,3.78,17914.8079243098,1.2,624.5905000003108
255.8999999999441,209.08260342358466,2091.663331404407,2091.663331404407,2.349857079711747,0.0,0.0,3.78,17914.807924309796,1.2,624.5337500003109
255.9099999999441,209.07964140441143,2091.6234196462965,2091.6234196462965,2.349828469650464,0.0,0.0,3.78,17914.807924309796,1.2,624.4770000003109
255.91999999994408,209.07667977313966,2091.5835090722935,2091.5835090722935,2.349799858179696,0.0,0.0,3.78,17914.8079243098,1.2,624.420250000311
255.92999999994407,209.07371852973807,2091.5435996820743,2091.5435996820743,2.3497712452991726,0.0,0.0,3.78,17914.8079243098,1.2,624.363500000311
255.93999999994406,209.07075767417538,2091.503691475317,2091.503691475317,2.3497426310086245,0.0,0.0,3.78,17914.8079243098,1.2,624.306750000311
255.94999999994405,209.06779720642032,2091.4637844516983,2091.4637844516983,2.349714015307781,0.0,0.0,3.78,17914.807924309804,1.2,624.250000000311
255.95999999994405,209.06483712644163,2091.4238786108967,2091.4238786108967,2.3496853981963715,0.0,0.0,3.78,17914.807924309796,1.2,624.1932500003111
255.96999999994404,209.06187743420804,2091.3839739525893,2091.3839739525893,2.349656779674127,0.0,0.0,3.78,17914.8079243098,1.2,624.1365000003111
255.97999999994403,209.05891812968827,2091.3440704764535,2091.3440704764535,2.349628159740777,0.0,0.0,3.78,17914.8079243098,1.2,624.0797500003112
255.98999999994402,209.05595921285112,2091.304168182167,2091.304168182167,2.3495995383960517,0.0,0.0,3.78,17914.8079243098,1.2,624.0230000003112
255.999999999944,209.0530006836653,2091.2642670694077,2091.2642670694077,2.3495709156396796,0.0,0.0,3.78,17914.807924309796,1.2,623.9662500003112
256.009999999944,209.05004254209956,2091.2243671378524,2091.2243671378524,2.3495422914713915,0.0,0.0,3.78,17914.8079243098,1.2,623.9095000003113
256.019999999944,209.04708478812267,2091.18446838718,2091.18446838718,2.349513665890917,0.0,0.0,3.78,17914.8079243098,1.2,623.8527500003113
256.029999999944,209.04412742170342,2091.1445708170677,2091.1445708170677,2.3494850388979858,0.0,0.0,3.78,17914.8079243098,1.2,623.7960000003113
256.039999999944,209.04117044281054,2091.104674427193,2091.104674427193,2.3494564104923272,0.0,0.0,3.78,17914.807924309804,1.2,623.7392500003114
256.04999999994396,209.03821385141282,2091.064779217234,2091.064779217234,2.3494277806736714,0.0,0.0,3.78,17914.8079243098,1.2,623.6825000003114
256.05999999994395,209.03525764747903,2091.0248851868682,2091.0248851868682,2.3493991494417474,0.0,0.0,3.78,17914.8079243098,1.2,623.6257500003114
256.06999999994395,209.03230183097799,2090.984992335774,2090.984992335774,2.3493705167962857,0.0,0.0,3.78,17914.807924309804,1.2,623.5690000003115
256.07999999994394,209.02934640187843,2090.945100663628,2090.945100663628,2.3493418827370145,0.0,0.0,3.78,17914.807924309796,1.2,623.5122500003115
256.0899999999439,209.02639136014918,2090.90521017011,2090.90521017011,2.349313247263664,0.0,0.0,3.78,17914.8079243098,1.2,623.4555000003115
256.0999999999439,209.02343670575902,2090.8653208548963,2090.8653208548963,2.3492846103759644,0.0,0.0,3.78,17914.807924309796,1.2,623.3987500003116
256.1099999999439,209.0204824386768,2090.8254327176646,2090.8254327176646,2.3492559720736437,0.0,0.0,3.78,17914.807924309804,1.2,623.3420000003116
256.1199999999439,209.01752855887125,2090.7855457580945,2090.7855457580945,2.3492273323564326,0.0,0.0,3.78,17914.807924309796,1.2,623.2852500003116
